uuid,gemini_ok,gemini_error,content_type,content_format,treatment_category,treatment_area,has_treatment_name,has_person,person_type,has_price_info,has_text_overlay,text_overlay_type,professional_score,content_area
1.7878071324037972e+16,True,,single_treatment_intro,single_visual,skin_care,face_overall,False,True,patient_result,False,False,,5.0,
1.800236397813479e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8009665989975588e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7991692597382522e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7987335748388784e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.808491409538397e+16,True,,other,single_visual,none,none,False,False,,False,False,,1.0,
1.8011790439912282e+16,True,,wellness_other,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.798578990852846e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.8029941135622896e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7910910202395482e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.801588194185753e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.8001204486860744e+16,True,,other,single_visual,none,none,False,False,,False,True,other,3.0,
1.7845004499073008e+16,True,,product_cosmetic,single_visual,none,none,False,True,staff,False,True,other,3.0,
1.801329706693329e+16,True,,product_cosmetic,single_visual,none,none,True,True,staff,False,True,treatment_explanation,4.0,
1.7992816643092714e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,4.0,
1.7852828328036348e+16,True,,other,ranking_list,none,none,False,False,,False,True,other,3.0,
1.8033667618527044e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7989320089176226e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7999912980956622e+16,True,,other,single_visual,none,none,False,True,staff,False,True,clinic_info,5.0,
1.812032225230741e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,other,5.0,
1.7964498368385992e+16,True,,product_cosmetic,single_visual,none,none,True,True,staff,False,True,treatment_explanation,3.0,
1.7894255465824372e+16,True,,beauty_tips,single_visual,none,none,False,False,,False,True,other,4.0,
1.7996610211868332e+16,True,,wellness_other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.799044114699356e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,4.0,
1.8179383246212536e+16,True,,product_cosmetic,single_visual,none,eye_area,True,False,,False,True,treatment_explanation,4.0,
1.8084651085346216e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8247857580199056e+16,True,,beauty_tips,single_visual,none,eye_area,False,True,lifestyle_model,False,True,other,5.0,
1.7963665550553004e+16,True,,product_cosmetic,single_visual,none,eye_area,False,True,patient_result,False,True,other,5.0,
1.7922350447655108e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,4.0,
1.784739566401235e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.834484446302157e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7905092479723148e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.796944457047204e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.8003514730034842e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.788722897692449e+16,True,,campaign_price,single_visual,none,none,False,True,staff,False,True,price_campaign,4.0,
1.7944853969711482e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.7970456200393746e+16,True,,campaign_price,single_visual,skin_care,none,True,True,staff,True,True,price_campaign,4.0,
1.8013232158935716e+16,True,,product_cosmetic,single_visual,none,none,False,True,staff,False,True,other,3.0,
1.8024548416696484e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,4.0,
1.8004877762084136e+16,True,,campaign_price,single_visual,none,none,False,True,staff,True,True,price_campaign,3.0,
1.807564875138602e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7954506802555726e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.802399941059051e+16,True,,other,single_visual,none,none,False,False,,False,False,,4.0,
1.7994993865910296e+16,True,,product_cosmetic,ranking_list,none,none,False,True,staff,True,True,price_campaign,3.0,
1.802771218350293e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,5.0,
1.791735210264776e+16,True,,product_cosmetic,single_visual,none,none,False,True,staff,True,True,price_campaign,3.0,
1.805270783624477e+16,True,,staff_facility,single_visual,none,none,False,False,,False,True,clinic_info,3.0,
1.7957048999377636e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,3.0,
1.8200900986274224e+16,True,,product_cosmetic,single_visual,other,hair,True,False,,False,True,price_campaign,4.0,
1.7868428561901174e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.8014093596807296e+16,True,,campaign_price,single_visual,skin_care,none,False,False,,False,True,price_campaign,3.0,
1.7999847068049532e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7988283067314024e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7999898074284824e+16,True,,campaign_price,single_visual,none,none,False,False,,True,True,price_campaign,4.0,
1.798801706939564e+16,True,,other,single_visual,none,none,False,False,,False,True,other,3.0,
1.7918247161867392e+16,True,,product_cosmetic,single_visual,skin_care,none,True,True,lifestyle_model,False,True,treatment_explanation,3.0,
1.802746045996514e+16,True,,product_cosmetic,single_visual,none,none,False,True,staff,False,True,other,3.0,
1.799803796593822e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,other,4.0,
1.7918093972744328e+16,True,,product_cosmetic,single_visual,skin_care,eye_area,True,True,lifestyle_model,False,True,other,4.0,
1.7852905775971008e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.829538787910831e+16,True,,other,single_visual,none,none,False,False,,False,True,other,3.0,
1.8005338274152094e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7991570754903646e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,treatment_explanation,5.0,
1.7993465887520736e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8107191486369656e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.825493897222087e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.8228633280313024e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,True,False,,False,True,treatment_explanation,4.0,
1.807609464521256e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,4.0,
1.797741235066103e+16,True,,single_treatment_intro,single_visual,other,hair,True,True,patient_result,False,True,treatment_explanation,5.0,
1.7848592165878626e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,4.0,
1.7971449596537986e+16,True,,other,single_visual,none,none,False,False,,False,True,clinic_info,4.0,
1.8017834239507944e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,True,True,other,2.0,
1.7970595129802808e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,True,True,price_campaign,2.0,
1.797228768192892e+16,True,,product_cosmetic,single_visual,none,none,False,True,staff,False,True,other,4.0,
1.841953999600724e+16,True,,product_cosmetic,single_visual,skin_care,face_overall,True,False,,False,True,treatment_explanation,4.0,
1.801705433012796e+16,True,,product_cosmetic,single_visual,none,none,False,True,other,False,True,other,3.0,
1.790241953061897e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.811086463285607e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,4.0,
1.7902710590689782e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.803112278733762e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.787318864369362e+16,True,,product_cosmetic,single_visual,none,eye_area,False,True,patient_result,False,True,treatment_explanation,5.0,
1.831104083200795e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8045737428348908e+16,True,,product_cosmetic,single_visual,none,eye_area,False,True,patient_result,False,True,treatment_explanation,5.0,
1.836927590801259e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.811863335430492e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.7920907663433784e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,5.0,
1.7972304721663454e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8164471398238656e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7942934169859948e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7929844871277278e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.804412114837884e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,4.0,
1.7943606959118816e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.7984057237347088e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7917735970532676e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,3.0,
1.7942116379497876e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.818310763217479e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.7935718336256008e+16,True,,product_cosmetic,single_visual,skin_care,skin_texture,False,False,,False,True,treatment_explanation,4.0,
1.7962860853765924e+16,True,,product_cosmetic,ranking_list,none,none,True,False,,False,True,other,4.0,
1.8201273352174256e+16,True,,product_cosmetic,single_visual,none,none,True,True,lifestyle_model,False,True,other,4.0,
1.8238568659143508e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7846556569829412e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.7983855321514736e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8239720077082588e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,price_campaign,4.0,
1.8005924914591382e+16,True,,product_cosmetic,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7998197056923288e+16,True,,product_cosmetic,single_visual,skin_care,none,True,False,,False,True,treatment_explanation,5.0,
1.8001573774679236e+16,True,,other,single_visual,none,none,False,False,,False,True,other,4.0,
1.8017055016746296e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.803563936964469e+16,True,,wellness_other,single_visual,none,none,False,False,,False,True,other,4.0,
1.7869510017672422e+16,True,,beauty_tips,single_visual,none,none,False,False,,False,True,other,4.0,
1.809174201846486e+16,True,,beauty_tips,single_visual,skin_care,face_overall,False,True,lifestyle_model,False,True,treatment_explanation,5.0,
1.793579815824517e+16,True,,campaign_price,single_visual,none,none,False,False,,False,True,price_campaign,5.0,
1.807606960764765e+16,True,,beauty_tips,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.8094307434907376e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.8004138597853946e+16,True,,wellness_other,single_visual,none,none,False,True,lifestyle_model,False,True,other,4.0,
1.7894975342849122e+16,True,,other,single_visual,none,none,False,False,,False,True,other,5.0,
1.7967264638454176e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.802569521850624e+16,True,,other,single_visual,none,none,False,True,lifestyle_model,False,True,other,5.0,
1.7881425122789964e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
1.8174131473229988e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.8013272416098288e+16,True,,product_cosmetic,single_visual,none,eye_area,True,False,,False,True,treatment_explanation,5.0,
1.7918628755598362e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,5.0,
1.794791465620468e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,4.0,
1.7962934105089924e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,4.0,
1.7951473553480332e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.8074722249469144e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,other,4.0,
1.831154095007067e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.804748904433622e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,True,other,5.0,
1.786619992203774e+16,True,,product_cosmetic,single_visual,none,eye_area,False,True,lifestyle_model,False,True,other,5.0,
1.796815400278516e+16,True,,product_cosmetic,single_visual,none,none,True,False,,False,True,treatment_explanation,5.0,
1.7970039073919376e+16,True,,product_cosmetic,single_visual,none,none,False,False,,False,False,,5.0,
